date,symbol,open,high,low,close,volume,quote_volume
2019-04-03,VIRT,19.207,19.229,18.876,18.981,1156300,21947730.3
2019-04-04,VIRT,18.951,19.244,18.928,19.184,695900,13350145.6
2019-04-05,VIRT,19.177,19.297,19.094,19.214,661700,12713903.8
2019-04-08,VIRT,19.109,19.109,18.499,18.552,652700,12108890.4
2019-04-09,VIRT,18.357,18.996,18.281,18.913,971000,18364523.0
2019-04-10,VIRT,18.838,19.06,18.688,18.951,957200,18139897.2
2019-04-11,VIRT,18.966,18.966,18.469,18.53,805700,14929621.0
2019-04-12,VIRT,18.627,18.806,18.199,18.56,696900,12934464.0
2019-04-15,VIRT,18.507,18.533,18.078,18.168,602400,10944403.2
2019-04-16,VIRT,18.244,18.56,18.12,18.372,816200,14995226.4
2019-04-17,VIRT,18.364,18.567,18.101,18.394,571100,10504813.4
2019-04-18,VIRT,18.71,19.146,18.469,18.973,931900,17680938.7
2019-04-22,VIRT,18.973,19.177,18.88,19.026,740800,14094460.8
2019-04-23,VIRT,19.011,19.063,18.567,18.755,840800,15769204.0
2019-04-24,VIRT,18.755,18.973,18.515,18.898,751500,14201847.0
2019-04-25,VIRT,18.838,18.973,18.706,18.755,604100,11329895.5
2019-04-26,VIRT,18.793,18.838,18.522,18.612,494700,9207356.4
2019-04-29,VIRT,18.612,18.767,18.53,18.657,396100,7390037.7
2019-04-30,VIRT,18.733,18.785,18.221,18.492,742400,13728460.8
2019-05-01,VIRT,18.387,18.597,18.266,18.326,1012700,18558740.2
2019-05-02,VIRT,18.387,18.432,17.98,18.056,990100,17877245.6
2019-05-03,VIRT,17.822,17.89,17.04,17.484,2002200,35006464.8
2019-05-06,VIRT,17.499,18.5,17.499,18.131,1051700,19068372.7
2019-05-07,VIRT,18.086,18.191,17.792,18.138,1153200,20916741.6
2019-05-08,VIRT,18.176,18.364,18.003,18.326,896500,16429259.0
2019-05-09,VIRT,18.372,18.808,18.259,18.627,1231000,22929837.0
2019-05-10,VIRT,18.642,18.642,18.146,18.304,885000,16199040.0
2019-05-13,VIRT,18.236,18.808,18.168,18.695,1392800,26038396.0
2019-05-14,VIRT,18.673,18.673,18.176,18.281,1454100,26582402.1
2019-05-15,VIRT,17.409,17.905,17.175,17.815,8410500,149833057.5
2019-05-16,VIRT,17.92,18.048,17.702,17.905,1738800,31133214.0
2019-05-17,VIRT,17.807,18.146,17.71,17.717,1160400,20558806.8
2019-05-20,VIRT,17.747,17.92,17.424,17.875,1129500,20189812.5
2019-05-21,VIRT,17.875,17.98,17.785,17.845,923200,16474504.0
2019-05-22,VIRT,17.837,17.943,17.416,17.582,932900,16402247.8
2019-05-23,VIRT,17.552,17.792,17.45,17.77,1152400,20478148.0
2019-05-24,VIRT,17.845,17.913,17.691,17.732,1243700,22053288.4
2019-05-28,VIRT,17.694,17.694,17.108,17.138,1149500,19700131.0
2019-05-29,VIRT,17.04,17.491,16.739,17.454,1638900,28605360.6
2019-05-30,VIRT,17.484,17.499,16.972,17.123,968500,16583625.5
2019-05-31,VIRT,17.184,17.564,17.077,17.503,1420200,24857760.6
2019-06-03,VIRT,17.419,17.511,17.146,17.457,1224100,21369113.7
2019-06-04,VIRT,17.579,17.587,16.86,17.161,1436300,24648344.3
2019-06-05,VIRT,17.168,17.343,16.971,17.047,857100,14610983.7
2019-06-06,VIRT,17.085,17.146,16.781,16.872,1116200,18832526.4
2019-06-07,VIRT,16.727,16.895,16.4,16.781,861500,14456831.5
2019-06-10,VIRT,16.841,16.895,16.575,16.75,880800,14753400.0
2019-06-11,VIRT,16.864,16.864,16.522,16.545,697200,11535174.0
2019-06-12,VIRT,16.522,16.583,16.302,16.423,666300,10942644.9
2019-06-13,VIRT,16.408,16.476,16.157,16.294,848900,13831976.6
2019-06-14,VIRT,16.294,16.537,16.226,16.431,672100,11043275.1
2019-06-17,VIRT,16.431,16.621,16.294,16.431,637700,10478048.7
2019-06-18,VIRT,16.423,16.705,16.366,16.393,770600,12632445.8
2019-06-19,VIRT,16.469,16.613,16.362,16.446,658800,10834624.8
2019-06-20,VIRT,16.431,16.469,16.134,16.317,1221600,19932847.2
2019-06-21,VIRT,16.355,16.385,16.21,16.302,1674600,27299329.2
2019-06-24,VIRT,16.233,16.336,15.823,15.868,994100,15774378.8
2019-06-25,VIRT,15.838,16.104,15.572,15.967,1341700,21422923.9
2019-06-26,VIRT,16.188,16.309,15.937,15.937,1691700,26960622.9
2019-06-27,VIRT,15.899,16.248,15.731,16.127,1420500,22908403.5
2019-06-28,VIRT,16.165,16.682,16.096,16.56,1949300,32280408.0
